latitude,longitude,elevation,distance
-15.5821,133.22009,185.8,498.4
-15.5827,133.2204,186.5,498.475
-15.58323,133.22066,188,498.54
-15.58382,133.22095,188.5,498.613
-15.584545,133.221313,188.4,498.702
-15.58527,133.221675,187.7,498.792
-15.585995,133.222038,187.7,498.882
-15.58672,133.2224,188.8,498.971
-15.587512,133.22279,189,499.069
-15.588304,133.22318,189.9,499.166
-15.589096,133.22357,189.6,499.264
-15.589888,133.22396,188.6,499.361
-15.59068,133.22435,187.4,499.459
-15.59125,133.22463,186.4,499.529
-15.59182,133.22491,184.9,499.599
-15.59235,133.225175,184.2,499.665
-15.59288,133.22544,184.6,499.73
-15.5933,133.225645,184.6,499.782
-15.59372,133.22585,184.2,499.834
-15.59423,133.226105,184.6,499.897
-15.59474,133.22636,185.4,499.96
-15.595245,133.226605,186.1,500.022
-15.59575,133.22685,185.7,500.084
-15.59616,133.227055,185.4,500.134
-15.59657,133.22726,185,500.185
-15.5971,133.22752,185.6,500.25
-15.59763,133.22778,186.7,500.316
-15.598263,133.228093,186.5,500.394
-15.598897,133.228407,186.5,500.472
-15.59953,133.22872,186.9,500.55
-15.600105,133.229005,187,500.621
-15.60068,133.22929,187.7,500.692
-15.60139,133.22964,187.7,500.779
-15.6021,133.22999,187.6,500.867
-15.602525,133.230205,186.8,500.919
-15.60295,133.23042,185.5,500.972
-15.60359,133.23075,184.9,501.052
-15.60421,133.23112,185.9,501.131
-15.60466,133.23143,186.4,501.191
-15.60516,133.23179,186.2,501.259
-15.60554,133.23211,185.6,501.313
-15.60592,133.23243,184.5,501.368
-15.60645,133.23293,183.5,501.448
-15.60709,133.23357,181.1,501.547
-15.60773,133.23421,178.8,501.646
-15.608205,133.234685,178.2,501.719
-15.60868,133.23516,180.1,501.792
-15.609227,133.235703,182.1,501.877
-15.609773,133.236247,183.5,501.961
-15.61032,133.23679,184.8,502.045
-15.610953,133.237423,184.7,502.143
-15.611587,133.238057,184,502.241
-15.61222,133.23869,184,502.339
-15.612723,133.23919,185.3,502.416
-15.613227,133.23969,186.9,502.494
-15.61373,133.24019,189.4,502.571
-15.614253,133.240713,190.9,502.652
-15.614777,133.241237,190.2,502.733
-15.6153,133.24176,189.4,502.814
-15.61592,133.242367,189.7,502.909
-15.61654,133.242974,188,503.004
-15.61716,133.243581,184.7,503.099
-15.61778,133.244189,183,503.193
-15.6184,133.244796,182.4,503.288
-15.61902,133.245403,185.5,503.383
-15.61964,133.24601,186.2,503.478
-15.62027,133.24664,184.8,503.575
-15.6207,133.247065,183.9,503.642
-15.62113,133.24749,183.9,503.708
-15.6217,133.248043,183.5,503.794
-15.62227,133.248597,182.2,503.881
-15.62284,133.24915,180.2,503.968
-15.623305,133.2496,180,504.039
-15.62377,133.25005,181.7,504.11
-15.62418,133.25046,182,504.173
-15.6242,133.25048,182,504.176
-15.62444,133.25071,182,504.213
-15.625067,133.251322,181.2,504.308
-15.625693,133.251933,180.7,504.404
-15.62632,133.252545,181.1,504.5
-15.626947,133.253157,182,504.596
-15.627573,133.253768,182,504.691
-15.6282,133.25438,181.9,504.787
-15.628836,133.254996,182.4,504.884
-15.629471,133.255611,182,504.981
-15.630107,133.256227,181,505.077
-15.630743,133.256843,182.3,505.174
-15.631379,133.257459,182.4,505.271
-15.632014,133.258074,182.4,505.368
-15.63265,133.25869,182.3,505.464
-15.633155,133.25918,181.6,505.541
-15.63366,133.25967,181.8,505.618
-15.634165,133.26016,181.4,505.695
-15.63467,133.26065,180.2,505.772
-15.635133,133.261097,180.5,505.843
-15.635597,133.261543,181.4,505.913
-15.63606,133.26199,181.5,505.983
-15.63655,133.26246,181.1,506.058
-15.63704,133.26293,181,506.132
-15.63756,133.263433,181,506.211
-15.63808,133.263937,181.8,506.29
-15.6386,133.26444,184,506.369
-15.639215,133.265028,184.9,506.462
-15.63983,133.265617,183.7,506.555
-15.640445,133.266205,182,506.648
-15.64106,133.266793,182,506.742
-15.641675,133.267382,182,506.835
-15.64229,133.26797,181.7,506.928
-15.642903,133.26855,182.4,507.02
-15.643517,133.26913,183.5,507.112
-15.64413,133.26971,185.5,507.205
-15.64457,133.270135,186.8,507.272
-15.64501,133.27056,188.1,507.339
-15.64566,133.27119,188.9,507.437
-15.64628,133.27181,187.9,507.533
-15.64689,133.272423,186.6,507.628
-15.6475,133.273037,185.7,507.722
-15.64811,133.27365,184.8,507.817
-15.648704,133.274248,183.3,507.909
-15.649298,133.274846,182.5,508.001
-15.649892,133.275444,182.2,508.093
-15.650486,133.276042,182.3,508.185
-15.65108,133.27664,182.4,508.277
-15.651625,133.27719,182,508.362
-15.65217,133.27774,182.1,508.447
-15.6522,133.27778,182.1,508.452
-15.65222,133.27781,182.2,508.456
-15.65223,133.27785,182.2,508.46
-15.65225,133.27788,182.2,508.464
-15.65228,133.27793,182.3,508.471
-15.65233,133.27799,182.3,508.479
-15.65289,133.278556,182.2,508.566
-15.65345,133.279122,182.2,508.653
-15.65401,133.279688,183.1,508.74
-15.65457,133.280254,183.6,508.827
-15.65513,133.28082,184.3,508.914
-15.655717,133.281413,183.9,509.005
-15.656303,133.282007,183.1,509.096
-15.65689,133.2826,184,509.187
-15.657,133.28271,184.2,509.204
-15.657567,133.283283,183.3,509.293
-15.658133,133.283857,181.9,509.381
-15.6587,133.28443,181,509.469
-15.6593,133.285033,182,509.562
-15.6599,133.285637,183,509.655
-15.6605,133.28624,181.6,509.748
-15.66074,133.28649,180.9,509.785
-15.661333,133.287093,180.8,509.878
-15.661927,133.287697,181.1,509.97
-15.66252,133.2883,180.9,510.063
-15.66313,133.28886,181,510.153
-15.6636,133.28925,180.3,510.22
-15.66399,133.28955,180.4,510.274
-15.6643,133.28978,180.7,510.317
-15.66465,133.29003,181.3,510.364
-15.66523,133.2904,181.8,510.44
-15.66564,133.29063,181.9,510.492
-15.666115,133.2909,182.4,510.552
-15.66659,133.29117,182.9,510.612
-15.667365,133.291585,184.3,510.709
-15.66814,133.292,183.9,510.806
-15.668854,133.292386,183.6,510.896
-15.669568,133.292772,183.7,510.986
-15.670282,133.293158,183.1,511.075
-15.670996,133.293544,181.7,511.165
-15.67171,133.29393,180.4,511.254
-15.67235,133.294275,180.3,511.335
-15.67299,133.29462,180.7,511.415
-15.67368,133.294993,179.2,511.501
-15.67437,133.295365,178.9,511.588
-15.67506,133.295737,179.5,511.675
-15.67575,133.29611,178.8,511.761
-15.67639,133.29644,177.6,511.841
-15.67703,133.29677,177.7,511.92
-15.677813,133.297193,178.1,512.019
-15.678597,133.297617,178.6,512.117
-15.67938,133.29804,177.8,512.215
-15.68015,133.29845,177.1,512.311
-15.6805,133.29868,176.4,512.358
-15.68093,133.29897,176.4,512.415
-15.68131,133.29925,175.3,512.467
-15.68147,133.29938,174.6,512.489
-15.68194,133.29975,173.5,512.555
-15.6823,133.30008,173.3,512.608
-15.68268,133.30044,173.8,512.665
-15.68308,133.30085,173.9,512.728
-15.68337,133.30119,174,512.777
-15.68382,133.30175,174.7,512.855
-15.68412,133.30217,175,512.911
-15.68454,133.30278,174.8,512.991
-15.68482,133.30323,174.9,513.049
-15.685163,133.303823,175.8,513.123
-15.685507,133.304417,176,513.197
-15.68585,133.30501,175.9,513.271
-15.686177,133.305577,176.3,513.342
-15.686503,133.306143,176.9,513.413
-15.68683,133.30671,176.6,513.484
-15.687167,133.307293,177.8,513.557
-15.687503,133.307877,178,513.629
-15.68784,133.30846,178.5,513.702
-15.688153,133.309003,179.3,513.77
-15.688467,133.309547,180,513.838
-15.68878,133.31009,180.4,513.906
-15.68903,133.31052,180,513.96
-15.68938,133.31107,179.4,514.03
-15.68968,133.3115,179.3,514.087
-15.68986,133.31175,179.3,514.121
-15.69017,133.31214,179.5,514.175
-15.69063,133.31268,179.7,514.252
-15.691,133.31306,180.2,514.31
-15.69131,133.31336,180.6,514.357
-15.69162,133.31366,180.4,514.405
-15.69197,133.31396,180.1,514.455
-15.69232,133.31425,181.1,514.505
-15.69269,133.31452,181.4,514.555
-15.69294,133.31471,180.7,514.59
-15.69316,133.31486,180.2,514.619
-15.69337,133.315,180,514.647
-15.69388,133.31531,180.5,514.713
-15.69425,133.31551,180.9,514.759
-15.6947,133.31575,181,514.815
-15.695,133.31589,181,514.852
-15.69564,133.31618,181.3,514.93
-15.696465,133.316525,182.9,515.029
-15.69729,133.31687,183.1,515.128
-15.697845,133.31711,182.3,515.195
-15.6984,133.31735,182.5,515.262
-15.69913,133.31766,184,515.349
-15.6999,133.31799,185.2,515.442
-15.700475,133.31825,184.8,515.512
-15.70105,133.31851,184.2,515.582
-15.70152,133.31875,185,515.64
-15.7023,133.31921,185,515.74
-15.70273,133.3195,185,515.797
-15.7034,133.31999,184.5,515.888
-15.70385,133.32037,184.9,515.953
-15.70424,133.32072,185.4,516.01
-15.70458,133.32105,186.3,516.062
-15.7049,133.32138,186.6,516.112
-15.70533,133.32186,184.9,516.182
-15.70559,133.32216,184.2,516.226
-15.70575,133.32237,184,516.254
-15.7059,133.32257,184,516.281
-15.70632,133.32317,184,516.361
-15.70667,133.32372,184,516.432
-15.70685,133.32403,184,516.47
-15.70701,133.32431,184,516.505
-15.70719,133.32465,184,516.547
-15.70753,133.32537,184.1,516.633
-15.707835,133.32604,185.3,516.712
-15.70814,133.32671,185.8,516.792
-15.708463,133.32742,183,516.876
-15.708787,133.32813,183.7,516.96
-15.70911,133.32884,184.1,517.044
-15.7094,133.32947,184.6,517.119
-15.709722,133.330178,185.1,517.203
-15.710044,133.330886,185,517.287
-15.710366,133.331594,184.8,517.371
-15.710688,133.332302,183.7,517.455
-15.71101,133.33301,181.9,517.539
-15.71125,133.33353,180.9,517.6
-15.71146,133.33397,180.9,517.653
-15.7118,133.33459,180.6,517.729
-15.71208,133.33509,180.9,517.791
-15.71236,133.33549,181.1,517.844
-15.71277,133.33608,181,517.922
-15.71318,133.336635,180.6,517.997
-15.71359,133.33719,180.8,518.072
-15.713983,133.337727,181.3,518.145
-15.714377,133.338263,182,518.217
-15.71477,133.3388,182,518.289
-15.71514,133.339297,182.4,518.356
-15.71551,133.339793,183.1,518.424
-15.71588,133.34029,183.9,518.491
-15.71636,133.34094,184,518.579
-15.71684,133.34159,183.8,518.667
-15.71732,133.34224,183.7,518.754
-15.717793,133.342882,183.6,518.841
-15.718265,133.343525,183.4,518.928
-15.718738,133.344168,183.5,519.014
-15.71921,133.34481,184.5,519.101
-15.719583,133.345313,185.4,519.169
-15.719957,133.345817,186.6,519.237
-15.72033,133.34632,185.2,519.305
-15.720793,133.34695,184.5,519.39
-15.721255,133.34758,184.1,519.475
-15.721717,133.34821,184.4,519.56
-15.72218,133.34884,185,519.645
-15.722567,133.34936,185,519.715
-15.722953,133.34988,185.2,519.786
-15.72334,133.3504,186.4,519.856
-15.723757,133.350967,186.8,519.932
-15.724173,133.351533,186,520.009
-15.72459,133.3521,185.4,520.085
-15.72495,133.35259,185.8,520.151
-15.72531,133.35308,186.2,520.217
-15.7256,133.35345,185.9,520.269
-15.72583,133.35372,185.8,520.307
-15.72609,133.35401,185.9,520.35
-15.72648,133.35441,185.7,520.411
-15.72679,133.35469,185.8,520.456
-15.72697,133.35484,186,520.482
-15.727325,133.35514,185.7,520.533
-15.72768,133.35544,185,520.584
-15.728207,133.355877,183.6,520.659
-15.728733,133.356313,183.2,520.734
-15.72926,133.35675,183.5,520.809
-15.729855,133.35724,183,520.893
-15.73045,133.35773,183.2,520.978
-15.731005,133.358185,184.8,521.057
-15.73156,133.35864,184.8,521.135
-15.73224,133.359195,185.3,521.232
-15.73292,133.35975,186.1,521.328
-15.73349,133.360225,186,521.409
-15.73406,133.3607,186,521.491
-15.734545,133.3611,185.9,521.56
-15.73503,133.3615,185.8,521.628
-15.73544,133.36184,185.9,521.687
-15.73585,133.36218,185.3,521.745
-15.73652,133.36273,186,521.84
-15.73691,133.363055,186.5,521.896
-15.7373,133.36338,187.2,521.952
-15.737795,133.363785,187.7,522.022
-15.73829,133.36419,187.5,522.092
-15.738755,133.364575,187.3,522.158
-15.73922,133.36496,187.4,522.224
-15.739715,133.36537,186.4,522.295
-15.74021,133.36578,186.7,522.365
-15.740655,133.366145,188,522.428
-15.7411,133.36651,188,522.491
-15.74178,133.36707,188,522.588
-15.7422,133.36742,187.9,522.648
-15.74262,133.36777,187.2,522.708
-15.743085,133.36815,187.5,522.774
-15.74355,133.36853,188,522.84
-15.744105,133.368988,186.7,522.919
-15.74466,133.369445,188.6,522.997
-15.745215,133.369903,189,523.076
-15.74577,133.37036,188.2,523.155
-15.74646,133.37093,188.2,523.253
-15.74715,133.3715,187.9,523.351
-15.74772,133.37197,187.3,523.432
-15.74829,133.37244,188.1,523.513
-15.74876,133.372835,188.9,523.581
-15.74923,133.37323,188.6,523.648
-15.74953,133.37346,188.1,523.689
-15.74997,133.373825,188.4,523.752
-15.75041,133.37419,188.8,523.815
-15.751055,133.37473,187.9,523.907
-15.7517,133.37527,187.1,523.999
-15.752125,133.37562,188,524.06
-15.75255,133.37597,188.9,524.12
-15.75283,133.37619,189,524.159
-15.75317,133.37646,189,524.207
-15.75337,133.37659,189,524.233
-15.75372,133.37681,188.9,524.279
-15.75392,133.37691,188.9,524.303
-15.7543,133.37709,188.9,524.35
-15.75452,133.3772,188.8,524.377
-15.75483,133.37732,188.4,524.414
-15.75514,133.37743,187.9,524.45
-15.75537,133.37749,187.6,524.477
-15.7558,133.3776,187,524.526
-15.75618,133.37767,187.2,524.569
-15.75647,133.37771,187.4,524.601
-15.75684,133.37775,187.7,524.643
-15.75713,133.37777,188,524.675
-15.75731,133.37776,188.1,524.695
-15.75747,133.37776,188.2,524.713
-15.75777,133.37775,188.4,524.746
-15.75858,133.37768,188.7,524.837
-15.75916,133.37762,189,524.902
-15.75974,133.37756,189,524.967
-15.76036,133.3775,190.3,525.036
-15.761175,133.377425,190.9,525.127
-15.76199,133.37735,191.1,525.218
-15.76272,133.37728,191.9,525.3
-15.76345,133.37721,190.7,525.381
-15.764215,133.377133,189.6,525.467
-15.76498,133.377055,190,525.553
-15.765745,133.376978,189.8,525.638
-15.76651,133.3769,189.4,525.724
-15.767105,133.376845,188.7,525.79
-15.7677,133.37679,188.1,525.857
-15.76848,133.37671,188.6,525.944
-15.76926,133.37663,189,526.031
-15.769825,133.376575,188.5,526.094
-15.77039,133.37652,188.2,526.157
-15.77073,133.37649,188.5,526.195
-15.77108,133.37649,188.5,526.234
-15.77153,133.37648,188.4,526.285
-15.772,133.37648,189.2,526.337
-15.77237,133.37649,189.6,526.378
-15.77273,133.37651,189.6,526.418
-15.77329,133.37656,189.3,526.481
-15.77416,133.37665,188.2,526.578
-15.774895,133.376735,188.8,526.66
-15.77563,133.37682,189,526.743
-15.776493,133.376913,189.9,526.839
-15.777355,133.377005,188.9,526.936
-15.778217,133.377097,187.4,527.032
-15.77908,133.37719,187.4,527.129
-15.779713,133.37726,187.9,527.2
-15.780347,133.37733,187.2,527.271
-15.78098,133.3774,186.2,527.342
-15.78177,133.37749,185.2,527.43
-15.78256,133.37758,185.8,527.518
-15.78335,133.37767,184.6,527.607
-15.78414,133.37776,184,527.695
-15.78472,133.37782,183.9,527.76
-15.7853,133.37788,183.6,527.825
-15.78597,133.377955,183.7,527.9
-15.78664,133.37803,183,527.975
-15.78723,133.37809,183,528.041
-15.78782,133.37815,183,528.107
-15.78868,133.378245,183.9,528.203
-15.78954,133.37834,183.8,528.3
-15.790367,133.378432,183.2,528.392
-15.791193,133.378524,183.5,528.485
-15.79202,133.378617,183.7,528.577
-15.792847,133.378709,183.8,528.67
-15.793673,133.378801,184,528.763
-15.7945,133.378893,183.6,528.855
-15.795327,133.378986,184.2,528.948
-15.796153,133.379078,184.5,529.04
-15.79698,133.37917,183,529.133
-15.79781,133.37926,183.2,529.226
-15.79864,133.37935,183.9,529.319
-15.79947,133.37944,183.9,529.411
-15.8003,133.37953,184,529.504
-15.801145,133.379625,184,529.599
-15.80199,133.37972,184.1,529.694
-15.802835,133.379815,184.1,529.788
-15.80368,133.37991,183.7,529.883
-15.804525,133.380005,183.7,529.977
-15.80537,133.3801,183.8,530.072
-15.80602,133.3802,183.6,530.145
-15.80677,133.38037,182.2,530.231
-15.80757,133.38061,182.6,530.323
-15.808255,133.38089,183,530.405
-15.80894,133.38117,183.6,530.487
-15.80902,133.3812,183.7,530.497
-15.80975,133.38151,183.3,530.584
-15.81042,133.38179,183.5,530.665
-15.81109,133.38207,184.8,530.745
-15.811775,133.382355,185.6,530.827
-15.81246,133.38264,185.2,530.909
-15.81302,133.382873,184.5,530.977
-15.81358,133.383107,184.2,531.044
-15.81414,133.38334,184.6,531.111
-15.814915,133.38366,187.2,531.204
-15.81569,133.38398,189,531.297
-15.81612,133.38416,189.5,531.348
-15.81655,133.38434,189.5,531.4
-15.817115,133.38457,188.4,531.467
-15.81768,133.3848,188,531.535
-15.818175,133.38501,189.8,531.594
-15.81867,133.38522,189.3,531.654
-15.819442,133.38554,189.2,531.746
-15.820214,133.38586,188.4,531.839
-15.820986,133.38618,189.4,531.932
-15.821758,133.3865,191.1,532.024
-15.82253,133.38682,190.9,532.117
-15.823262,133.387125,191.7,532.204
-15.823995,133.38743,190.3,532.292
-15.824728,133.387735,189,532.38
-15.82546,133.38804,189.2,532.468
-15.826237,133.388363,188.9,532.561
-15.827013,133.388687,188.4,532.654
-15.82779,133.38901,188.7,532.747
-15.82835,133.38925,189,532.815
-15.82884,133.38949,189.2,532.875
-15.82934,133.38973,189.9,532.936
-15.82997,133.39011,190.1,533.017
-15.83039,133.39038,190.7,533.072
-15.83081,133.39065,191.3,533.127
-15.83143,133.39105,192.2,533.209
-15.83205,133.39145,193,533.29
-15.832705,133.39187,194,533.376
-15.83336,133.39229,193.6,533.461
-15.83391,133.39263,192.5,533.532
-15.83432,133.39289,193.4,533.586
-15.83465,133.3931,194.4,533.629
-15.835253,133.393485,194.6,533.708
-15.835855,133.39387,194,533.786
-15.836458,133.394255,193,533.865
-15.83706,133.39464,192.6,533.944
-15.837603,133.394987,191.8,534.015
-15.838147,133.395333,191,534.086
-15.83869,133.39568,191.4,534.157
-15.839423,133.396147,191,534.253
-15.840157,133.396613,191.9,534.348
-15.84089,133.39708,193.6,534.444
-15.84155,133.397505,193.8,534.53
-15.84221,133.39793,193,534.617
-15.84279,133.3983,192.2,534.693
-15.84337,133.39867,192.1,534.768
-15.84402,133.399085,191.8,534.853
-15.84467,133.3995,191.3,534.938
-15.845085,133.39976,190.1,534.992
-15.8455,133.40002,190.5,535.046
-15.84602,133.40036,190.8,535.114
-15.8468,133.40078,190,535.212
-15.84718,133.40097,190.2,535.259
-15.84756,133.40114,190.5,535.305
-15.84822,133.4014,191,535.384
-15.8489,133.401605,191.7,535.463
-15.84958,133.40181,191,535.541
-15.850203,133.401987,190.2,535.613
-15.850827,133.402163,189.5,535.685
-15.85145,133.40234,189,535.757
-15.852275,133.40258,188.4,535.853
-15.8531,133.40282,188.8,535.948
-15.85387,133.40304,188.1,536.037
-15.85464,133.40326,188,536.126
-15.85529,133.403445,188,536.201
-15.85594,133.40363,188.8,536.276
-15.85656,133.40382,187.8,536.348
-15.85702,133.40397,187.4,536.401
-15.85748,133.40412,187.3,536.455
-15.857965,133.40428,187.8,536.512
-15.85845,133.40444,187.7,536.568
-15.858995,133.40462,187.3,536.632
-15.85954,133.4048,186.4,536.696
-15.860025,133.40496,186.1,536.752
-15.86051,133.40512,186.3,536.809
-15.861271,133.405371,186.9,536.898
-15.862033,133.405623,186.3,536.987
-15.862794,133.405874,186.4,537.076
-15.863555,133.406125,186,537.165
-15.864316,133.406376,187,537.253
-15.865078,133.406628,186.7,537.342
-15.865839,133.406879,185.9,537.431
-15.8666,133.40713,186.1,537.52
-15.8672,133.40733,186.1,537.59
-15.8678,133.40753,186.4,537.66
-15.8684,133.40773,187.1,537.731
-15.86909,133.407955,187.4,537.811
-15.86978,133.40818,187.2,537.892
-15.8705,133.40842,186.2,537.976
-15.87122,133.40866,187,538.06
-15.87202,133.40889,187.2,538.152
-15.87266,133.40905,187.2,538.226
-15.87342,133.40919,188.3,538.312
-15.873905,133.409275,189,538.366
-15.87439,133.40936,188.7,538.421
-15.875135,133.409485,188.1,538.505
-15.87588,133.40961,187.8,538.589
-15.87656,133.40972,186.2,538.666
-15.87724,133.40983,188,538.742
-15.87801,133.40996,188,538.829
-15.87878,133.41009,186.9,538.916
-15.87955,133.41022,185.9,539.003
-15.88041,133.41036,187,539.1
-15.88091,133.41046,188.3,539.156
-15.88128,133.41053,188.9,539.198
-15.88178,133.41065,189.2,539.255
-15.88258,133.41091,188.8,539.349
-15.88336,133.41115,188.1,539.439
-15.88411,133.41139,187.6,539.527
-15.88479,133.41161,188.2,539.606
-15.88539,133.41181,188.7,539.676
-15.88577,133.41197,188.5,539.722
-15.88612,133.41212,188.1,539.764
-15.88652,133.41232,187.7,539.813
-15.88681,133.41249,187.2,539.85
-15.88719,133.41275,187.2,539.901
-15.88742,133.41292,187.4,539.932
-15.88805,133.41347,188,540.024
-15.88832,133.41372,188,540.064
-15.88863,133.41407,188,540.115
-15.88896,133.41448,188,540.172
